Country/Region,Province/State,Confirmed,Recovered,Deaths,Date
India,Odisha,103536,77286,492,8/31/2020
India,Puducherry,14411,9334,228,8/31/2020
India,Punjab,53992,37027,1453,8/31/2020
India,Rajasthan,81693,66812,1056,8/31/2020
India,Sikkim,1652,1225,3,8/31/2020
India,Tamil Nadu,428041,368141,7322,8/31/2020
India,Telangana,127697,95162,836,8/31/2020
India,Tripura,12153,7674,113,8/31/2020
India,Unknown,0,0,0,8/31/2020
India,Uttar Pradesh,230414,172140,3486,8/31/2020
India,Uttarakhand,19827,13650,269,8/31/2020
India,West Bengal,162778,134270,3228,8/31/2020
India,Andaman and Nicobar Islands,3160,2714,46,9/1/2020
India,Andhra Pradesh,445139,339876,4053,9/1/2020
India,Arunachal Pradesh,4212,2979,7,9/1/2020
India,Assam,111724,86895,315,9/1/2020
India,Bihar,138349,121560,621,9/1/2020
India,Chandigarh,4550,2551,57,9/1/2020
India,Chhattisgarh,33387,17567,287,9/1/2020
India,Dadra and Nagar Haveli and Daman and Diu,2386,2122,2,9/1/2020
India,Delhi,177060,156728,4462,9/1/2020
India,Goa,18006,13850,194,9/1/2020
India,Gujarat,97629,78887,3034,9/1/2020
India,Haryana,66426,53835,706,9/1/2020
India,Himachal Pradesh,6255,4688,40,9/1/2020
India,Jammu and Kashmir,38223,29484,717,9/1/2020
India,Jharkhand,43833,28149,428,9/1/2020
India,Karnataka,351481,254626,5837,9/1/2020
India,Kerala,76525,53649,298,9/1/2020
India,Ladakh,2733,1978,35,9/1/2020
India,Lakshadweep,0,0,0,9/1/2020
India,Madhya Pradesh,65490,49992,1426,9/1/2020
India,Maharashtra,808306,584537,24903,9/1/2020
India,Manipur,6382,4450,29,9/1/2020
India,Meghalaya,2440,1235,12,9/1/2020
India,Mizoram,1020,612,0,9/1/2020
India,Nagaland,4003,3201,9,9/1/2020
India,Odisha,106561,80770,503,9/1/2020
India,Puducherry,14766,9675,240,9/1/2020
India,Punjab,55508,38147,1512,9/1/2020
India,Rajasthan,83163,68124,1069,9/1/2020
India,Sikkim,1670,1237,4,9/1/2020
India,Tamil Nadu,433969,374172,7418,9/1/2020
India,Telangana,130589,97402,846,9/1/2020
India,Tripura,12702,7847,118,9/1/2020
India,Unknown,0,0,0,9/1/2020
India,Uttar Pradesh,235757,176677,3542,9/1/2020
India,Uttarakhand,20398,14076,280,9/1/2020
India,West Bengal,165721,137616,3283,9/1/2020
India,Andaman and Nicobar Islands,3186,2758,47,9/2/2020
India,Andhra Pradesh,455531,348330,4125,9/2/2020
India,Arunachal Pradesh,4360,3075,7,9/2/2020
India,Assam,115279,88729,323,9/2/2020
India,Bihar,141441,123794,646,9/2/2020
India,Chandigarh,4789,2670,59,9/2/2020
India,Chhattisgarh,35683,18220,299,9/2/2020
India,Dadra and Nagar Haveli and Daman and Diu,2435,2141,2,9/2/2020
India,Delhi,179569,158586,4481,9/2/2020
India,Goa,18642,14059,204,9/2/2020
India,Gujarat,98888,79929,3046,9/2/2020
India,Haryana,68218,54875,721,9/2/2020
India,Himachal Pradesh,6416,4760,43,9/2/2020
India,Jammu and Kashmir,38864,30079,732,9/2/2020
India,Jharkhand,44862,29747,438,9/2/2020
India,Karnataka,361341,260913,5950,9/2/2020
India,Kerala,78072,55778,305,9/2/2020
India,Ladakh,2785,2007,35,9/2/2020
India,Lakshadweep,0,0,0,9/2/2020
India,Madhya Pradesh,66914,51124,1453,9/2/2020
India,Maharashtra,825739,598496,25195,9/2/2020
India,Manipur,6507,4607,29,9/2/2020
India,Meghalaya,2517,1318,13,9/2/2020
India,Mizoram,1020,661,0,9/2/2020
India,Nagaland,4017,3223,9,9/2/2020
India,Odisha,109780,84073,514,9/2/2020
India,Puducherry,15157,9968,253,9/2/2020
India,Punjab,56989,39742,1618,9/2/2020
India,Rajasthan,84674,70674,1081,9/2/2020
India,Sikkim,1704,1269,4,9/2/2020
India,Tamil Nadu,439959,380063,7516,9/2/2020
India,Telangana,133406,100013,856,9/2/2020
India,Tripura,13292,8033,126,9/2/2020
India,Unknown,0,0,0,9/2/2020
India,Uttar Pradesh,241439,181364,3616,9/2/2020
India,Uttarakhand,21234,14501,291,9/2/2020
India,West Bengal,168697,140913,3339,9/2/2020
India,Andaman and Nicobar Islands,3223,2823,48,9/3/2020
India,Andhra Pradesh,465730,358009,4200,9/3/2020
India,Arunachal Pradesh,4574,3167,7,9/3/2020
India,Assam,118333,90700,330,9/3/2020
India,Bihar,142967,124976,672,9/3/2020
India,Chandigarh,5065,2883,63,9/3/2020
India,Chhattisgarh,37967,18950,315,9/3/2020
India,Dadra and Nagar Haveli and Daman and Diu,2450,2154,2,9/3/2020
India,Delhi,182306,160114,4500,9/3/2020
India,Goa,19355,14361,212,9/3/2020
India,Gujarat,100213,81055,3062,9/3/2020
India,Haryana,70099,55889,740,9/3/2020
India,Himachal Pradesh,6615,4859,48,9/3/2020
India,Jammu and Kashmir,39943,30759,743,9/3/2020
India,Jharkhand,46480,30886,444,9/3/2020
India,Karnataka,370206,268035,6054,9/3/2020
India,Kerala,79625,57728,315,9/3/2020
India,Ladakh,2840,2039,35,9/3/2020
India,Lakshadweep,0,0,0,9/3/2020
India,Madhya Pradesh,68586,52215,1483,9/3/2020
India,Maharashtra,843844,612484,25586,9/3/2020
India,Manipur,6609,4774,32,9/3/2020
India,Meghalaya,2626,1393,13,9/3/2020
India,Mizoram,1040,671,0,9/3/2020
India,Nagaland,4066,3324,9,9/3/2020
India,Odisha,113411,87351,522,9/3/2020
India,Puducherry,15581,10279,260,9/3/2020
India,Punjab,58515,41271,1690,9/3/2020
India,Rajasthan,86227,71220,1095,9/3/2020
India,Sikkim,1738,1304,4,9/3/2020
India,Tamil Nadu,445851,386173,7608,9/3/2020
India,Telangana,135884,102024,866,9/3/2020
India,Tripura,13816,8212,129,9/3/2020
India,Unknown,0,0,0,9/3/2020
India,Uttar Pradesh,247101,185812,3691,9/3/2020
India,Uttarakhand,22180,15009,300,9/3/2020
India,West Bengal,171681,144248,3394,9/3/2020
India,Andaman and Nicobar Islands,3257,2863,49,9/4/2020
India,Andhra Pradesh,476506,370163,4276,9/4/2020
India,Arunachal Pradesh,4775,3280,7,9/4/2020
India,Assam,121224,92720,345,9/4/2020
India,Bihar,144104,126371,701,9/4/2020
India,Chandigarh,5268,3105,68,9/4/2020
India,Chhattisgarh,40634,19625,337,9/4/2020
India,Dadra and Nagar Haveli and Daman and Diu,2467,2180,2,9/4/2020
India,Delhi,185220,161865,4513,9/4/2020
India,Goa,19863,14747,220,9/4/2020
India,Gujarat,101533,82273,3076,9/4/2020
India,Haryana,71983,57171,759,9/4/2020
India,Himachal Pradesh,6830,4965,50,9/4/2020
India,Jammu and Kashmir,40990,31435,755,9/4/2020
India,Jharkhand,48039,32043,447,9/4/2020
India,Karnataka,379486,274196,6170,9/4/2020
India,Kerala,82104,60444,326,9/4/2020
India,Ladakh,2935,2085,35,9/4/2020
India,Lakshadweep,0,0,0,9/4/2020
India,Madhya Pradesh,70244,53257,1513,9/4/2020
India,Maharashtra,863062,625773,25964,9/4/2020
India,Manipur,6699,4899,35,9/4/2020
India,Meghalaya,2734,1468,14,9/4/2020
India,Mizoram,1046,683,0,9/4/2020
India,Nagaland,4107,3361,10,9/4/2020
India,Odisha,116678,90331,531,9/4/2020
India,Puducherry,16164,10674,280,9/4/2020
India,Punjab,60013,42543,1739,9/4/2020
India,Rajasthan,87797,71899,1108,9/4/2020
India,Sikkim,1843,1329,5,9/4/2020
India,Tamil Nadu,451827,392507,7687,9/4/2020
India,Telangana,138395,104603,877,9/4/2020
India,Tripura,14507,8483,136,9/4/2020
India,Unknown,0,0,0,9/4/2020
India,Uttar Pradesh,253175,190818,3762,9/4/2020
India,Uttarakhand,23011,15511,312,9/4/2020
India,West Bengal,174659,147553,3452,9/4/2020
India,Andaman and Nicobar Islands,3292,2904,50,9/5/2020
India,Andhra Pradesh,487331,382104,4347,9/5/2020
India,Arunachal Pradesh,4914,3381,8,9/5/2020
India,Assam,123922,95063,352,9/5/2020
India,Bihar,145832,128503,735,9/5/2020
India,Chandigarh,5502,3290,69,9/5/2020
India,Chhattisgarh,43163,20487,356,9/5/2020
India,Dadra and Nagar Haveli and Daman and Diu,2537,2234,2,9/5/2020
India,Delhi,188193,163785,4538,9/5/2020
India,Goa,20455,15281,229,9/5/2020
India,Gujarat,102844,83419,3091,9/5/2020
India,Haryana,74272,58580,781,9/5/2020
India,Himachal Pradesh,7018,4986,54,9/5/2020
India,Jammu and Kashmir,42241,31924,770,9/5/2020
India,Jharkhand,49797,34330,462,9/5/2020
India,Karnataka,389232,283298,6298,9/5/2020
India,Kerala,84759,62555,337,9/5/2020
India,Ladakh,2996,2127,35,9/5/2020
India,Lakshadweep,0,0,0,9/5/2020
India,Madhya Pradesh,71880,54649,1543,9/5/2020
India,Maharashtra,883862,636574,26276,9/5/2020
India,Manipur,6883,4975,36,9/5/2020
India,Meghalaya,2916,1527,15,9/5/2020
India,Mizoram,1062,718,0,9/5/2020
India,Nagaland,4128,3392,10,9/5/2020
India,Odisha,120221,93774,538,9/5/2020
India,Puducherry,16566,11107,298,9/5/2020
India,Punjab,61527,43849,1808,9/5/2020
India,Rajasthan,89363,73245,1122,9/5/2020
India,Sikkim,1901,1347,5,9/5/2020
India,Tamil Nadu,457697,398366,7748,9/5/2020
India,Telangana,140969,107530,886,9/5/2020
India,Tripura,15109,8745,144,9/5/2020
India,Unknown,0,0,0,9/5/2020
India,Uttar Pradesh,259765,195959,3843,9/5/2020
India,Uttarakhand,23961,16056,330,9/5/2020
India,West Bengal,177701,150801,3510,9/5/2020
India,Andaman and Nicobar Islands,3332,2951,50,9/6/2020
India,Andhra Pradesh,498125,394019,4417,9/6/2020
India,Arunachal Pradesh,5000,3472,8,9/6/2020
India,Assam,125459,96826,360,9/6/2020
India,Bihar,147661,130485,750,9/6/2020
India,Chandigarh,5763,3439,71,9/6/2020
India,Chhattisgarh,45263,21198,380,9/6/2020
India,Dadra and Nagar Haveli and Daman and Diu,2575,2271,2,9/6/2020
India,Delhi,191449,165973,4567,9/6/2020
India,Goa,20829,15839,236,9/6/2020
India,Gujarat,104179,84631,3105,9/6/2020
India,Haryana,76549,60051,806,9/6/2020
India,Himachal Pradesh,7415,5184,55,9/6/2020
India,Jammu and Kashmir,43557,32327,784,9/6/2020
India,Jharkhand,51063,36184,469,9/6/2020
India,Karnataka,398551,292873,6393,9/6/2020
India,Kerala,87841,64751,347,9/6/2020
India,Ladakh,3036,2151,35,9/6/2020
India,Lakshadweep,0,0,0,9/6/2020
India,Madhya Pradesh,73574,55887,1572,9/6/2020
India,Maharashtra,907212,644400,26604,9/6/2020
India,Manipur,7022,5164,38,9/6/2020
India,Meghalaya,3005,1556,16,9/6/2020
India,Mizoram,1114,734,0,9/6/2020
India,Nagaland,4178,3511,10,9/6/2020
India,Odisha,124031,96364,546,9/6/2020
India,Puducherry,17032,11632,314,9/6/2020
India,Punjab,63473,45455,1862,9/6/2020
India,Rajasthan,90956,74861,1137,9/6/2020
India,Sikkim,1910,1371,5,9/6/2020
India,Tamil Nadu,463480,404186,7836,9/6/2020
India,Telangana,142771,110241,895,9/6/2020
India,Tripura,15508,9048,149,9/6/2020
India,Unknown,0,0,0,9/6/2020
India,Uttar Pradesh,266283,200738,3920,9/6/2020
India,Uttarakhand,24629,16648,341,9/6/2020
India,West Bengal,180788,154008,3562,9/6/2020
India,Andaman and Nicobar Islands,3359,2997,50,9/7/2020
India,Andhra Pradesh,506493,404074,4487,9/7/2020
India,Arunachal Pradesh,5180,3596,8,9/7/2020
India,Assam,128244,99076,370,9/7/2020
India,Bihar,149027,132145,761,9/7/2020
India,Chandigarh,5995,3734,74,9/7/2020
India,Chhattisgarh,47280,22177,395,9/7/2020
India,Dadra and Nagar Haveli and Daman and Diu,2590,2291,2,9/7/2020
India,Delhi,193526,168384,4599,9/7/2020
India,Goa,21173,16427,245,9/7/2020
India,Gujarat,105509,85907,3120,9/7/2020
India,Haryana,78773,61611,829,9/7/2020
India,Himachal Pradesh,7660,5370,56,9/7/2020
India,Jammu and Kashmir,44570,32760,801,9/7/2020
India,Jharkhand,52620,37550,482,9/7/2020
India,Karnataka,404324,300770,6534,9/7/2020
India,Kerala,89489,66997,359,9/7/2020
India,Ladakh,3064,2211,35,9/7/2020
India,Lakshadweep,0,0,0,9/7/2020
India,Madhya Pradesh,75459,56909,1589,9/7/2020
India,Maharashtra,923641,659322,27027,9/7/2020
India,Manipur,7106,5358,38,9/7/2020
India,Meghalaya,3034,1560,17,9/7/2020
India,Mizoram,1114,735,0,9/7/2020
India,Nagaland,4220,3685,10,9/7/2020
India,Odisha,127892,99398,556,9/7/2020
India,Puducherry,17316,12135,325,9/7/2020
India,Punjab,65583,47020,1923,9/7/2020
India,Rajasthan,92536,76427,1151,9/7/2020
India,Sikkim,1939,1396,5,9/7/2020
India,Tamil Nadu,469256,410116,7925,9/7/2020
India,Telangana,145163,112587,906,9/7/2020
India,Tripura,16135,9342,152,9/7/2020
India,Unknown,0,0,0,9/7/2020
India,Uttar Pradesh,271851,205731,3976,9/7/2020
India,Uttarakhand,25436,17123,348,9/7/2020
India,West Bengal,183865,157029,3620,9/7/2020
India,Andaman and Nicobar Islands,3392,3035,50,9/8/2020
India,Andhra Pradesh,517094,415765,4560,9/8/2020
India,Arunachal Pradesh,5402,3723,9,9/8/2020
India,Assam,130823,101239,378,9/8/2020
India,Bihar,150502,134391,765,9/8/2020
India,Chandigarh,6372,3960,78,9/8/2020
India,Chhattisgarh,50114,22792,407,9/8/2020
India,Dadra and Nagar Haveli and Daman and Diu,2617,2321,2,9/8/2020
India,Delhi,197135,170140,4618,9/8/2020
India,Goa,21630,16875,256,9/8/2020
India,Gujarat,106804,87352,3133,9/8/2020
India,Haryana,81059,63315,854,9/8/2020
India,Himachal Pradesh,7831,5445,60,9/8/2020
India,Jammu and Kashmir,45925,33251,815,9/8/2020
India,Jharkhand,55296,39362,496,9/8/2020
India,Karnataka,412190,308573,6680,9/8/2020
India,Kerala,92515,68863,372,9/8/2020
India,Ladakh,3102,2211,35,9/8/2020
India,Lakshadweep,0,0,0,9/8/2020
India,Madhya Pradesh,77323,58509,1609,9/8/2020
India,Maharashtra,943772,672556,27407,9/8/2020
India,Manipur,7202,5480,39,9/8/2020
India,Meghalaya,3076,1716,17,9/8/2020
India,Mizoram,1123,745,0,9/8/2020
India,Nagaland,4245,3739,10,9/8/2020
India,Odisha,131382,102185,569,9/8/2020
India,Puducherry,17749,12581,337,9/8/2020
India,Punjab,67547,49327,1990,9/8/2020
India,Rajasthan,94126,77872,1164,9/8/2020
India,Sikkim,1958,1413,7,9/8/2020
India,Tamil Nadu,474940,416715,8012,9/8/2020
India,Telangana,147642,115072,916,9/8/2020
India,Tripura,16717,9653,161,9/8/2020
India,Unknown,0,0,0,9/8/2020
India,Uttar Pradesh,278473,211170,4047,9/8/2020
India,Uttarakhand,26094,17473,360,9/8/2020
India,West Bengal,186956,160025,3677,9/8/2020
India,Andaman and Nicobar Islands,3426,3078,51,9/9/2020
India,Andhra Pradesh,527512,425607,4634,9/9/2020
India,Arunachal Pradesh,5545,3906,9,9/9/2020
India,Assam,133066,103504,396,9/9/2020
India,Bihar,152192,135791,775,9/9/2020
India,Chandigarh,6704,4140,80,9/9/2020
India,Chhattisgarh,52932,24414,477,9/9/2020
India,Dadra and Nagar Haveli and Daman and Diu,2643,2346,2,9/9/2020
India,Delhi,201174,172763,4638,9/9/2020
India,Goa,22251,17156,262,9/9/2020
India,Gujarat,108133,88688,3149,9/9/2020
India,Haryana,83353,65143,882,9/9/2020
India,Himachal Pradesh,8147,5597,63,9/9/2020
India,Jammu and Kashmir,47542,33871,832,9/9/2020
India,Jharkhand,56897,40659,512,9/9/2020
India,Karnataka,421730,315433,6808,9/9/2020
India,Kerala,95917,70917,384,9/9/2020
India,Ladakh,3142,2329,35,9/9/2020
India,Lakshadweep,0,0,0,9/9/2020
India,Madhya Pradesh,79192,59850,1640,9/9/2020
India,Maharashtra,967349,686462,27787,9/9/2020
India,Manipur,7362,5548,40,9/9/2020
India,Meghalaya,3197,1823,19,9/9/2020
India,Mizoram,1192,750,0,9/9/2020
India,Nagaland,4375,3787,10,9/9/2020
India,Odisha,135130,105295,580,9/9/2020
India,Puducherry,18084,12967,347,9/9/2020
India,Punjab,69684,50558,2061,9/9/2020
India,Rajasthan,95736,79450,1178,9/9/2020
India,Sikkim,1989,1429,7,9/9/2020
India,Tamil Nadu,480524,423231,8090,9/9/2020
India,Telangana,150176,117143,927,9/9/2020
India,Tripura,17252,9993,173,9/9/2020
India,Unknown,0,0,0,9/9/2020
India,Uttar Pradesh,285041,216901,4112,9/9/2020
India,Uttarakhand,27211,18262,372,9/9/2020
India,West Bengal,190063,162992,3730,9/9/2020
India,Andaman and Nicobar Islands,3465,3121,51,9/10/2020
India,Andhra Pradesh,537687,435647,4702,9/10/2020
India,Arunachal Pradesh,5672,4005,9,9/10/2020
India,Assam,135805,105701,414,9/10/2020
India,Bihar,153568,137544,785,9/10/2020
India,Chandigarh,6987,4331,83,9/10/2020
India,Chhattisgarh,55680,25855,493,9/10/2020
India,Dadra and Nagar Haveli and Daman and Diu,2671,2375,2,9/10/2020
India,Delhi,205482,175400,4666,9/10/2020
India,Goa,22890,17592,268,9/10/2020
India,Gujarat,109465,90103,3164,9/10/2020
India,Haryana,85944,66705,907,9/10/2020
India,Himachal Pradesh,8466,5677,66,9/10/2020
India,Jammu and Kashmir,49134,34215,845,9/10/2020
India,Jharkhand,58079,42115,517,9/10/2020
India,Karnataka,430947,322454,6937,9/10/2020
India,Kerala,99266,72578,396,9/10/2020
India,Ladakh,3177,2366,36,9/10/2020
India,Lakshadweep,0,0,0,9/10/2020
India,Madhya Pradesh,81379,61285,1661,9/10/2020
India,Maharashtra,990795,700715,28282,9/10/2020
India,Manipur,7470,5793,44,9/10/2020
India,Meghalaya,3296,1842,20,9/10/2020
India,Mizoram,1333,750,0,9/10/2020
India,Nagaland,4636,3792,10,9/10/2020
India,Odisha,139121,108001,591,9/10/2020
India,Puducherry,18536,13389,353,9/10/2020
India,Punjab,72143,51906,2149,9/10/2020
India,Rajasthan,97376,80482,1192,9/10/2020
India,Sikkim,2009,1470,7,9/10/2020
India,Tamil Nadu,486052,429416,8154,9/10/2020
India,Telangana,152602,119467,940,9/10/2020
India,Tripura,17811,10255,173,9/10/2020
India,Unknown,0,0,0,9/10/2020
India,Uttar Pradesh,292029,221506,4206,9/10/2020
India,Uttarakhand,28266,18783,377,9/10/2020
India,West Bengal,193175,166027,3771,9/10/2020
India,Andaman and Nicobar Islands,3494,3157,51,9/11/2020
India,Andhra Pradesh,547686,446716,4779,9/11/2020
India,Arunachal Pradesh,5825,4126,10,9/11/2020
India,Assam,138339,108329,430,9/11/2020
India,Bihar,155445,139458,797,9/11/2020
India,Chandigarh,7292,4600,86,9/11/2020
India,Chhattisgarh,58643,27123,519,9/11/2020
India,Dadra and Nagar Haveli and Daman and Diu,2695,2413,2,9/11/2020
India,Delhi,209748,178154,4687,9/11/2020
India,Goa,23445,18065,276,9/11/2020
India,Gujarat,110809,91343,3180,9/11/2020
India,Haryana,88332,68525,932,9/11/2020
India,Himachal Pradesh,8784,5839,71,9/11/2020
India,Jammu and Kashmir,50712,34689,854,9/11/2020
India,Jharkhand,59040,43328,532,9/11/2020
India,Karnataka,440411,334999,7067,9/11/2020
India,Kerala,102254,73900,410,9/11/2020
India,Ladakh,3228,2387,38,9/11/2020
India,Lakshadweep,0,0,0,9/11/2020
India,Madhya Pradesh,83619,62936,1691,9/11/2020
India,Maharashtra,1015681,715023,28724,9/11/2020
India,Manipur,7579,6002,44,9/11/2020
India,Meghalaya,3447,1889,24,9/11/2020
India,Mizoram,1379,790,0,9/11/2020
India,Nagaland,4946,3802,10,9/11/2020
India,Odisha,143117,112062,605,9/11/2020
India,Puducherry,19026,13783,365,9/11/2020
India,Punjab,74616,53308,2212,9/11/2020
India,Rajasthan,99036,81970,1207,9/11/2020
India,Sikkim,2026,1486,8,9/11/2020
India,Tamil Nadu,491571,435422,8231,9/11/2020
India,Telangana,154880,121925,950,9/11/2020
India,Tripura,18281,10734,182,9/11/2020
India,Unknown,0,0,0,9/11/2020
India,Uttar Pradesh,299045,227442,4282,9/11/2020
India,Uttarakhand,29221,19428,388,9/11/2020
India,West Bengal,196332,169043,3828,9/11/2020
India,Andaman and Nicobar Islands,3521,3202,51,9/12/2020
India,Andhra Pradesh,557587,457008,4846,9/12/2020
India,Arunachal Pradesh,5975,4253,10,9/12/2020
India,Assam,140471,110885,453,9/12/2020
India,Bihar,156703,141499,808,9/12/2020
India,Chandigarh,7542,4864,92,9/12/2020
India,Chhattisgarh,61763,27978,539,9/12/2020
India,Dadra and Nagar Haveli and Daman and Diu,2725,2444,2,9/12/2020
India,Delhi,214069,181295,4715,9/12/2020
India,Goa,24185,18576,286,9/12/2020
India,Gujarat,112174,92678,3195,9/12/2020
India,Haryana,91115,70713,956,9/12/2020
India,Himachal Pradesh,9229,5962,73,9/12/2020
India,Jammu and Kashmir,52410,35285,864,9/12/2020
India,Jharkhand,60460,45074,542,9/12/2020
India,Karnataka,449551,344556,7161,9/12/2020
India,Kerala,105139,75844,425,9/12/2020
India,Ladakh,3294,2414,39,9/12/2020
India,Lakshadweep,0,0,0,9/12/2020
India,Madhya Pradesh,85966,64398,1728,9/12/2020
India,Maharashtra,1037765,728512,29115,9/12/2020
India,Manipur,7731,6102,45,9/12/2020
India,Meghalaya,3615,2020,25,9/12/2020
India,Mizoram,1414,823,0,9/12/2020
India,Nagaland,5064,3839,10,9/12/2020
India,Odisha,146894,115279,616,9/12/2020
India,Puducherry,19445,14228,370,9/12/2020
India,Punjab,77057,55385,2288,9/12/2020
India,Rajasthan,100705,82902,1221,9/12/2020
India,Sikkim,2055,1503,11,9/12/2020
India,Tamil Nadu,497066,441649,8307,9/12/2020
India,Telangana,157096,124528,961,9/12/2020
India,Tripura,18910,11132,194,9/12/2020
India,Unknown,0,0,0,9/12/2020
India,Uttar Pradesh,305831,233527,4349,9/12/2020
India,Uttarakhand,30336,20153,402,9/12/2020
India,West Bengal,199493,172085,3887,9/12/2020
India,Andaman and Nicobar Islands,3546,3243,51,9/13/2020
India,Andhra Pradesh,567123,467139,4912,9/13/2020
India,Arunachal Pradesh,6121,4379,10,9/13/2020
India,Assam,141763,113133,469,9/13/2020
India,Bihar,158285,143350,822,9/13/2020
India,Chandigarh,7991,5170,93,9/13/2020
India,Chhattisgarh,63991,31931,555,9/13/2020
India,Dadra and Nagar Haveli and Daman and Diu,2745,2488,2,9/13/2020
India,Delhi,218304,184748,4744,9/13/2020
India,Goa,24592,19129,290,9/13/2020
India,Gujarat,113500,93883,3210,9/13/2020
India,Haryana,93641,72587,975,9/13/2020
India,Himachal Pradesh,9555,6114,77,9/13/2020
India,Jammu and Kashmir,54096,35737,878,9/13/2020
India,Jharkhand,61474,46583,555,9/13/2020
India,Karnataka,459445,352958,7265,9/13/2020
India,Kerala,108278,77699,439,9/13/2020
India,Ladakh,3345,2436,40,9/13/2020
India,Lakshadweep,0,0,0,9/13/2020
India,Madhya Pradesh,88247,65998,1762,9/13/2020
India,Maharashtra,1060308,740061,29531,9/13/2020
India,Manipur,7875,6191,46,9/13/2020
India,Meghalaya,3724,2075,26,9/13/2020
India,Mizoram,1428,830,0,9/13/2020
India,Nagaland,5083,3901,10,9/13/2020
India,Odisha,150807,118642,626,9/13/2020
India,Puducherry,19833,14570,385,9/13/2020
India,Punjab,79679,57536,2356,9/13/2020
India,Rajasthan,102408,84518,1236,9/13/2020
India,Sikkim,2086,1505,14,9/13/2020
India,Tamil Nadu,502759,447366,8381,9/13/2020
India,Telangana,158513,127007,974,9/13/2020
India,Tripura,19165,11536,200,9/13/2020
India,Unknown,0,0,0,9/13/2020
India,Uttar Pradesh,312036,239485,4429,9/13/2020
India,Uttarakhand,31973,21040,414,9/13/2020
India,West Bengal,202708,175139,3945,9/13/2020
India,Andaman and Nicobar Islands,3546,3243,51,9/14/2020
India,Andhra Pradesh,567123,467139,4912,9/14/2020
India,Arunachal Pradesh,6121,4379,10,9/14/2020
India,Assam,141763,113133,469,9/14/2020
India,Bihar,158285,143350,822,9/14/2020
India,Chandigarh,7991,5170,93,9/14/2020
India,Chhattisgarh,63991,31931,555,9/14/2020
India,Dadra and Nagar Haveli and Daman and Diu,2745,2488,2,9/14/2020
India,Delhi,218304,184748,4744,9/14/2020
India,Goa,24592,19129,290,9/14/2020
India,Gujarat,113500,93883,3210,9/14/2020
India,Haryana,93641,72587,975,9/14/2020
India,Himachal Pradesh,9555,6114,77,9/14/2020
India,Jammu and Kashmir,54096,35737,878,9/14/2020
India,Jharkhand,61474,46583,555,9/14/2020
India,Karnataka,459445,352958,7265,9/14/2020
India,Kerala,108278,77699,439,9/14/2020
India,Ladakh,3345,2436,40,9/14/2020
India,Lakshadweep,0,0,0,9/14/2020
India,Madhya Pradesh,88247,65998,1762,9/14/2020
India,Maharashtra,1060308,740061,29531,9/14/2020
India,Manipur,7875,6191,46,9/14/2020
India,Meghalaya,3724,2075,26,9/14/2020
India,Mizoram,1428,830,0,9/14/2020
India,Nagaland,5083,3901,10,9/14/2020
India,Odisha,150807,118642,626,9/14/2020
India,Puducherry,19833,14570,385,9/14/2020
India,Punjab,79679,57536,2356,9/14/2020
India,Rajasthan,102408,84518,1236,9/14/2020
India,Sikkim,2086,1505,14,9/14/2020
India,Tamil Nadu,502759,447366,8381,9/14/2020
India,Telangana,158513,127007,974,9/14/2020
India,Tripura,19165,11536,200,9/14/2020
India,Unknown,0,0,0,9/14/2020
India,Uttar Pradesh,312036,239485,4429,9/14/2020
India,Uttarakhand,31973,21040,414,9/14/2020
India,West Bengal,202708,175139,3945,9/14/2020
India,Andaman and Nicobar Islands,3574,3318,52,9/15/2020
India,Andhra Pradesh,583925,486531,5041,9/15/2020
India,Arunachal Pradesh,6466,4658,13,9/15/2020
India,Assam,146575,116903,492,9/15/2020
India,Bihar,160871,146980,836,9/15/2020
India,Chandigarh,8592,5502,99,9/15/2020
India,Chhattisgarh,70777,34279,589,9/15/2020
India,Dadra and Nagar Haveli and Daman and Diu,2783,2552,2,9/15/2020
India,Delhi,225796,191203,4806,9/15/2020
India,Goa,25511,20094,315,9/15/2020
India,Gujarat,116183,96582,3244,9/15/2020
India,Haryana,98622,77166,1026,9/15/2020
India,Himachal Pradesh,10335,6444,90,9/15/2020
India,Jammu and Kashmir,56654,37062,914,9/15/2020
India,Jharkhand,64439,49750,571,9/15/2020
India,Karnataka,475265,369229,7481,9/15/2020
India,Kerala,114033,82341,466,9/15/2020
India,Ladakh,3499,2517,44,9/15/2020
India,Lakshadweep,0,0,0,9/15/2020
India,Madhya Pradesh,93053,69613,1820,9/15/2020
India,Maharashtra,1097856,775273,30409,9/15/2020
India,Manipur,8210,6418,47,9/15/2020
India,Meghalaya,4036,2190,28,9/15/2020
India,Mizoram,1480,922,0,9/15/2020
India,Nagaland,5229,3945,15,9/15/2020
India,Odisha,158650,125738,645,9/15/2020
India,Puducherry,20601,15522,405,9/15/2020
India,Punjab,84482,60814,2514,9/15/2020
India,Rajasthan,105898,87873,1264,9/15/2020
India,Sikkim,2173,1690,19,9/15/2020
India,Tamil Nadu,514208,458900,8502,9/15/2020
India,Telangana,162844,131447,996,9/15/2020
India,Tripura,20150,12435,217,9/15/2020
India,Unknown,0,0,0,9/15/2020
India,Uttar Pradesh,324036,252097,4604,9/15/2020
India,Uttarakhand,34407,23230,438,9/15/2020
India,West Bengal,209146,181142,4062,9/15/2020
India,Andaman and Nicobar Islands,3593,3345,52,9/16/2020
India,Andhra Pradesh,592760,497376,5105,9/16/2020
